"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Late-demographic dividend","LTE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","18.2376680388768","18.8640121859057","19.706490674848","20.7789029097295","22.0748912633055","23.0318825413976","23.4798259672276","23.9198592150419","24.0605232561876","25.1217958501417","26.2362244923488","26.5697425271489","28.0472830889406","28.719345097009","29.6474849373907","30.7000494531256","30.9717500379427","33.0493162042036","34.4978763856492","35.1476944571156","36.4086660852714","38.7850582029036","40.3306674614605","43.3461565918273","44.3835009460448","45.7246256419005","47.4177292345313","49.2837899769506","51.3963258426142","53.7738770347659","55.5968798010544","61.8236883398168","64.9052430511306","66.4731471735878","69.9265011703559","73.168074180845","75.0734557592546","77.1132814238406","80.5181772625065","83.1705215402821","85.2669588797698","89.1380634718007","92.2377524394409","96.7704393907749","99.6626934436389","102.645959088601","107.313074349166","112.696403444387","115.259316172561","117.335252838662","122.347251905487","124.564988807262","128.363009054867","129.903828217361","","","",
"Lithuania","LTU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133.65","116.87","87.45","87.16","95.96","95.98","93.15","83.19","89.61","74.99","87.18","94.64","98.92","106.18","94.9","108.01","113.3","118.54","106.31","111.04","127.66","122.64","129.91","145.44","136.6","",
"Luxembourg","LUX","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.35","94.31","100.54","96.21","99.71","99.55","100.75","97.01","101.49","103.45","92.14","92.06","88.86","91.34","104.15","108.72","109.81","",
"Latvia","LVA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193.77","174.54","120.43","114.47","98.09","105.92","94.8","85.58","83.66","84.19","88.88","89.84","94.16","103.77","102.07","116.8","124.66","120.28","116.88","117.08","137.28","137.82","136.63","168.83","151.72","",
"Macao SAR, China","MAC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","36.2","40.17","46.57","45.22","48.44","50.32","49.11","47.75","49.27","53.36","53.78","56.04","57.72","58.82","59.4","59.69","62.63","65.24","73.19","71.23","71.54","70.82","67.4","65.14","66.04","71.25","70.62","67.41","68.44","67.98","69.18","70.27","71.71","69.34","70","68.66","69.04","80.43","93.49","103.62","110.51","113.34","100.76","89.05","99.74","111.21","143.31","80.15","93.6","95.2","81.71","86.02","87.85","89.61","89.41","90.05","",
"St. Martin (French part)","MAF","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.33","27.17","29.13","29.83","33.4","29.48","29.95","42.32","33.58","34.08","40.5","37.49","35.1","39.22","36.04","39.77","33.78","40.03","42.89","42.64","39.4","48.58","42.82","45.27","48.82","59.23","55.89","66.82","74.52","69.35","78.95","62.72","62.98","78.47","55.4","84.29","73.04","82.94","77.44","72.03","77.25","83.59","96.31","96.98","93.2","109.82","92.75","102.45","121.41","125.06","128.37","123.11","127.77","131.56","139.01","118.49","",
"Monaco","MCO","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.29","161.02","110.97","125.04","108.16","109.12","84.06","89.22","85.68","84.58","98.1","102.04","104.94","99.51","95.56","82.06","103.22","90.1","92.5","101.5","85.02","99.76","92.94","78.23","97.43","",
"Madagascar","MDG","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","46.02","47.2","48.72","50.77","49.69","53.1","55.34","56.39","58.68","59.86","59.31","60.93","61.28","68.72","67.51","68.81","63.21","69.73","65.78","69.27","69.34","70.13","73.83","76.23","76.47","78.02","77.54","78.75","80.93","81.42","82.77","84.11","87.63","84.28","87.35","89.04","90.89","89.23","90.88","88.86","87.84","86.06","88.48","91.96","102.8","105.24","107.55","110.87","116.44","118.98","120.57","126.8","119.99","123.75","120.05","121.29","",
"Maldives","MDV","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","53.95","55.87","57.8","59.7","61.18","66.21","67.9","69.27","70.19","73.75","76.54","74.52","78.07","79.07","87.8","85.02","90.04","87.51","86.06","93.49","95.26","99.11","105.47","108.14","110.27","111.7","108.63","110.13","106.18","77.14","73.59","77.52","91.12","98.47","97.38","101.44","91.14","90.67","85.13","90.14","81.68","78.63","92.03","111.63","89.3","99.07","84.64","83.48","78.96","75.91","69.79","65.26","63.19","65.63","67.21","67.32","",
"Middle East & North Africa","MEA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","19.7456461031087","21.8848797759602","22.2827711137107","22.720157015386","23.9055309528908","22.6413777352092","23.7191598407387","26.1649154720946","25.6689562680478","25.97643807423","28.2826516543611","29.0878369919885","28.5123950408031","31.0136536303529","31.9555133900461","33.1548846826769","32.2773099095173","34.3544146446117","34.7104273323833","37.2894594899468","38.101247475866","41.3781128221215","42.0556639035468","43.0917674756728","47.1061135607212","50.5372220899649","50.7060115552623","52.1532897109274","53.2767906962938","59.4200408377361","61.0600290433029","64.2864398081978","65.9344105960867","67.2772660513304","68.2786260283016","77.2337701362451","74.0283855581869","81.0128481862408","80.1582117363887","81.6821842386327","81.3879950275386","89.7993051091874","93.9618609845906","95.7629125839397","100.456783994065","105.925477091186","106.608327742261","101.737103910035","108.217887648576","109.16802041981","112.041938204945","114.938243491076","116.538785415126","115.390413292705","","","",
"Mexico","MEX","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.69","25.37","26.27","28.46","30.8","32.98","33.38","33.97","33.94","35.47","37.04","38.96","40.02","40.96","43.04","43.6","47.46","51.92","50.47","54.68","58.07","58.61","60.62","60.59","62.48","65.28","64.93","63.16","60.98","65.92","68.75","69.03","71.9","73.77","78.45","76.16","79.49","82.09","87.13","88.41","92.57","92.5","94.9","98.06","98.48","103.46","104.79","105.51","105.21","107.47","108.25","112.52","115.29","117.33","119.88","126.72","",
"Marshall Islands","MHL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.65","131.69","102.88","109.05","172.84","146.09","135.8","96.71","76.13","19.09","16.79","58.6","135.64","83.95","96.71","119.34","99.75","129.05","117.86","111.93","97.12","108.64","115.23","115.23","110.26","104.14","",
"Middle income","MIC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","21.7734104938265","22.4331291730502","23.1730308843841","24.154748247765","24.9448470001885","25.5066381977366","26.4841937229167","27.3049554361903","27.9229786108589","29.2227351871884","30.0648414059396","30.0273513467706","31.4081626641645","32.0766138881391","33.5029135998889","34.2471850212622","35.2820841931997","37.1252050849915","37.7636233302997","39.2109358847896","41.0784661764589","42.7374904831234","44.4634050314487","46.8903253873352","48.211957895817","49.8963081313642","50.940318481603","53.3999680206895","55.5586059039132","57.8805527930014","59.7113376507724","65.4006050182744","67.9234556742217","69.4620445459375","72.5444779951299","75.4678071280803","77.0560518739007","78.9099600242285","82.2808298120968","84.6164511420189","86.5916685437847","88.9550295020352","93.0002409229643","96.1192007691922","99.9362008727605","103.831158500401","108.449993306114","113.09421046007","114.860295343481","118.303030986763","123.344210616036","125.981387476986","130.438589339207","132.340645507655","","","",
"Macedonia, FYR","MKD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.08","77.25","86.66","87.16","91.58","91.01","93.28","96.33","98.3","86.72","78.59","88.67","98.23","98.98","102.8","104.93","111.95","111.19","115.98","112.9","109.65","114.36","110.39","124.82","125.32","",
"Mali","MLI","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.17","24.87","25.69","25.78","27.55","27.73","29.37","28.7","31.49","31.62","31.07","27.42","25.11","28.59","32.47","33.52","33.82","35.38","35.97","36.81","40.84","42.33","41.66","37.26","39.53","42.55","41.01","47.89","47.31","47.29","69.01","62.78","65.13","68.88","68.55","70.9","71.71","76.69","81.86","77.66","83.35","82.3","95.02","93.15","102.28","104.58","116.85","129.34","139.6","132.25","146.54","151.23","149.86","151.59","159.53","175.83","",
"Malta","MLT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","44.72","43.36","46.1","45.26","46.33","43.98","45.94","52.88","57.62","55.29","59.34","61.2","63.63","62.48","63.81","66.57","70.55","67.5","64.68","64.29","63.83","62.95","70.07","70.26","74.73","75.85","76.12","77.24","79.61","79.33","84.19","91.97","91.85","98.87","95.93","112.25","103.56","112.34","111.39","107.76","107.14","105.53","104.12","100.72","97.02","102.26","98.22","105.74","96.53","97.95","94.98","90.74","91.96","95.25","92.85","90.31","",
"Myanmar","MMR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","21.53","24","24.95","26.2","25.46","22.44","24.98","25.31","25.12","26","26.72","25.12","27.45","27.76","29.13","29.6","30.41","33.31","33.76","39.49","42.82","45.12","46","47.3","48.47","48.64","47.52","46.29","43.93","43.39","42.07","47.59","51.69","55.72","57.55","58.9","58.41","59.34","68","75.01","79.85","82.5","87.63","91.41","98.07","110.53","117.01","126.3","129.81","131.81","129.45","125.39","129.98","132.82","135.35","135.83","",
"Middle East & North Africa (excluding high income)","MNA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","20.238731017416","22.5336610675527","22.8987261843871","23.2281375840161","24.4925501726668","23.0536283082039","24.0473892107321","26.7515712509982","26.0630406794614","26.2805609189786","28.444365648366","29.4613289699466","28.6552550395237","31.0340222522439","31.952859284733","33.3106728970981","32.1270112961166","34.3425719384686","34.6023498396596","37.3997223488113","38.270402186785","41.2917935846313","41.6063017507793","42.3440183555223","46.4064737611267","50.0885330423002","49.8443027673656","51.3196104754035","52.3748898301673","58.6682036335119","60.6826851693347","63.8086452127226","65.590134332167","66.9686781668887","67.7474100676566","77.5645216626321","73.5005088176931","80.931135625958","79.5728484426224","80.5200045833063","80.5340850255896","89.5657550049506","94.1641733541943","95.4517571519543","100.383525674043","106.493973786491","106.988213501616","101.5073920912","108.712449105188","109.44018200456","112.889414334833","115.908604498353","117.432611343114","116.436976092405","","","",
"Montenegro","MNE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","79.22","74.69","67.98","65.1","71.73","60.28","67.3","63.16","69.18","63.25","",
"Mongolia","MNG","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","104.2","97.42","88.13","89.7","95.68","102.53","107.03","98.66","98.41","100.86","99.96","105.85","106.59","114.09","127.88","119.92","112.87","126.3","125.67","119.41","121.03","124.41","129.85","126.47","127.94","136.63","131.48","128.44","136.54","134.78","145.95","127.25","111.46","106.34","110.36","126.45","121.63","134.78","146.27","143.23","112.24","103.68","88.65","105.47","97.7","96.83","105.59","117.84","142.02","113.95","122.54","129.25","141.92","154.51","151.46","160.19","",
"Northern Mariana Islands","MNP","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","45.97","47.17","48.69","50.61","49.71","49.69","51.71","57.22","56.88","59.74","63.03","64.63","68.4","66.21","61.14","57.92","57.04","55.47","56.2","57.67","58.07","56.36","53.88","52.81","52.97","54.03","52.99","53.41","54.88","57.57","58.57","51.03","57.25","56.54","75.01","83.42","88.25","92.78","94.16","88.24","92.16","81.39","99.6","100.94","95.98","103.09","103.48","100.44","116.31","149.53","157.55","158.62","124.27","143.47","141.25","149.73","",
"Mauritania","MRT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","44.08","44.97","46.27","47.81","49.46","50.15","50.89","52.88","51.34","51.24","50.07","47.65","41.97","40.08","41.25","45.12","48.02","50.58","51.37","54.13","55.99","54.43","51.91","50.28","54.23","54.55","55.89","57.35","60.91","63.2","78.48","76.48","76.93","76.52","80.16","83.61","83.15","84.83","87.48","90.29","90.67","94.85","97.2","97.89","100.25","101.85","99.41","95.57","99.92","108.34","108.13","115.3","116.07","119.56","125.25","120.03","",
"Mauritius","MUS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","71.47","68.59","84","65.4","86.92","72.14","85.56","76.89","85.28","75.31","78.05","91.24","90.79","88.08","66.3","94.26","89.46","91.12","93.07","69.88","79.94","97.27","80.67","77.69","85.57","92","94.86","86.83","86.76","89.96","90.35","94.86","91.93","85.24","92.29","93.13","100.95","98.48","76.48","94.6","108.2","95.38","100.9","104.21","98.5","97.29","92.01","96.25","100.33","98.27","97.63","95.29","93.17","95.75","94.18","91.81","",
"Malawi","MWI","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","22.8","23.98","23.67","25.36","26.15","27.05","31.6","29.99","31.1","29","34.51","36","38.42","38.64","37.51","40.21","43.2","44.18","43.33","43.09","45.9","48.27","44.67","45.9","45.44","48.04","47.42","49.18","48.05","46.21","50.53","39","51.77","43.62","51.55","61.28","58.62","70.81","83.49","99.74","110.63","82.69","95.15","98.41","85.86","115.73","135.05","135.7","154.86","156.22","164.99","180.33","192.35","163.59","150.41","147.18","",
"Malaysia","MYS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","8.78","8.96","9.39","9.33","10.22","10.33","10.64","11.94","13.04","14.17","15.23","16.13","16.66","18.49","20.23","21.36","22.12","22.08","25.83","27.62","28.93","32.55","30.67","33.98","37.49","40.18","41.3","44.96","51.43","53.65","55.19","57.86","64.53","64.38","66.94","69.45","72.18","68.28","76.7","78.01","82.75","84.44","91.57","94.89","100.28","104.83","105.47","115","115.11","114.7","124.44","125.13","128.68","129.21","129.93","131.3","",
"North America","NAC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","44.194462134122","45.2518751694515","47.6002750466229","48.142123571013","49.4200016565102","50.6815733461668","52.6266901971383","53.3902800570261","53.3496303656203","52.3560148765319","57.1194000507408","56.2493557978999","57.5697271915854","58.3289751044616","62.5130688899089","64.8745865625964","66.9562470387867","66.6234102011742","69.4473915547474","67.8094736321262","73.8291943111292","74.1881525435971","64.2132118141476","72.4539765358055","76.4433455341328","73.2977372569796","72.5217042798314","68.014907439813","74.8789871522597","77.4596761353501","76.6898964085021","82.9552705360484","76.4812813868004","87.6860306694877","83.2288543477255","87.276478634768","90.1916299805148","91.4815718435406","93.6253714224356","95.3838432576886","92.6316161008429","92.7134750537505","94.82166364819","100.131368759385","99.4679716294577","100.153219740951","104.272825309922","107.832408710435","109.660915353932","109.983387780663","108.984537906737","107.967620087334","114.14473699066","116.3541531477","","","",
"Namibia","NAM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","65.87","57.03","70.13","70.88","69.39","65.47","76.22","80.55","78.38","85.5","92.81","103.6","106.82","109.16","72.64","79.93","75.94","82.8","86.43","91.76","94.12","73.22","63.15","65.52","70.58","73.49","79.35","79.65","86.09","81.8","87.31","86.75","88.52","94.2","91","98.4","61.08","90.26","86.99","84.05","86.52","83.91","87.7","93.92","103.96","102.11","101.66","89.44","91.12","90.24","89.09","91.4","89.62","91.1","91.75","92.56","",
"New Caledonia","NCL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","84.17","85.21","86.61","90.25","93.46","93.11","88.82","94.64","86.94","84.76","90.97","95.67","91.66","76.02","78.16","69.23","78.18","76.88","77.11","84.37","77.75","79.39","87.78","86.34","95.49","90.21","81.96","80.86","80.65","83.04","85.78","90.69","96.25","100.56","99.82","101.23","96.41","99.02","100.05","97.95","99.37","100.91","99.82","105.52","98.82","95.65","95.75","96.73","95.44","99.96","100.74","105.96","107.69","108.64","104.18","106.27","",
"Niger","NER","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","24.84","28.05","29.55","29.46","29.75","31.65","34.42","32.05","34.69","33.03","33.57","33.5","24.63","28.98","27.58","32.67","38.99","40.47","40.53","43.69","43.02","43.04","42.92","32.97","33.78","37.56","34.52","44","41.74","45.75","49.4","52.76","50.24","51.99","53.24","61.73","57.41","76.63","74.93","68.91","83.43","92.02","93.58","87.98","102.42","109.6","115.76","139.28","113.47","145.66","128.03","140.05","146.18","153.24","163.26","176.35","",
"Nigeria","NGA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","22.91","23.76","24.95","25.71","26.87","26.11","27.36","27.81","30.82","33.45","30.42","26.96","28.13","30.97","29.84","28.45","28.1","27.76","28.45","30.1","29.97","30.85","31.47","32.99","35.29","36.78","37.53","42.69","46.72","49.19","55.71","60.05","63.71","65.54","67.53","70.42","73.17","77.36","80.77","81.81","81.44","85.36","88.89","94.43","99.59","105.97","99.23","105.45","93.29","105.9","100.13","112.61","111.1","123.92","125.77","124.55","",
"Nicaragua","NIC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.01","29.54","32.33","34.71","35.68","36.98","40.3","43.15","45.06","46.57","47.97","49.57","49.91","52.16","57.58","60.25","63.09","67.78","72.65","48.99","47.79","50.34","49.65","51.51","47.67","46","42.45","42.09","46.61","49.5","50.49","52.43","55.4","56.43","58.48","60.96","61","65.31","71.39","82.23","82.38","85.71","95.61","94.61","102.04","103.35","106.22","107.82","117.62","119.93","126.07","128.74","131.38","127.63","122.93","128.52","",
"Netherlands","NLD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","44.1","46.33","46.59","47.99","47.28","48.9","53.97","56.21","57.05","62.51","65.26","64.92","67.65","73.22","73.48","75.12","76.65","81.95","84.8","87.12","90.69","93.8","93.24","97.32","97.37","101.25","100.16","99.69","98.37","103.31","101.86","107.59","107.63","105.51","105.43","106.68","97.6","99.63","105.74","104.1","99.89","98.69","94.98","100.19","99.31","100.5","103.46","105.8","109.69","112.8","114.55","111.54","113.42","115.91","117.3","119.58","",
"Norway","NOR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","81.15","82.9","84.85","81.79","83.92","85.41","85.99","90.1","87.93","86.41","87.29","88.85","89.88","95.6","90.06","92.29","96.19","98.75","95.85","101.12","102.7","107.62","102.37","105.2","102.88","100.47","104.81","104.54","104.43","109.06","96.85","96.9","97.47","93.81","95.97","98.23","97.03","99.06","98.03","96.7","94.7","95.22","97.11","100.81","99.11","100.09","100.61","102.24","99.93","101.61","98.03","101.64","104.02","105.97","107.67","107.38","",
"Nepal","NPL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.34","28.59","29.14","29.64","30.49","29.23","30.24","31.03","32.1","33.12","33.45","32.12","35.44","36.51","38.2","37.54","37.24","38.37","37.06","40.61","42.74","39.71","48.98","49.29","50.69","48.87","54.64","59.16","62.02","65.17","68.55","65.37","72.5","70.85","76.63","76.09","78.72","79.71","82.9","87.17","89.33","91.38","94.74","98.5","100.47","101.03","100.39","107.14","112.21","113.3","121.52","140.02","130.62","136.2","135.94","137.83","",
"Nauru","NRU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","40.12","40.22","40.35","41.36","46.48","46.6","47.38","47.68","51.03","52.15","53.32","53.82","55.87","58.3","60.93","42.42","51.55","56.01","60.03","64.24","69.07","71.3","69.22","63.31","67.01","69.11","71.14","72.8","73.58","75.6","81.5","83.98","85.94","87.27","88.75","89.77","91.12","92.47","93.74","94.5","95.43","96.56","97.78","98.88","100.04","101.08","103.08","104.21","105.36","106.43","102.86","108.57","110.8","111.77","112.92","113.69","",
"New Zealand","NZL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","40.19","42.09","42.76","44.32","44.43","45.82","47.49","50.13","52.21","50.95","51.33","53.65","53.84","49.55","53.76","59.83","57.71","56.52","56.48","58.49","60.72","61.63","63.58","64.29","69.23","67.29","66.88","69.44","67.16","65.05","69.07","70.95","72.74","76.18","77.85","79.56","84.23","84.89","80.7","86.57","90.25","91.63","96.42","101.18","99.03","99.79","102.63","102.66","103.25","104.76","105.72","110.66","111.2","117.83","120.13","119.15","",
"OECD members","OED","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","49.9047247891692","51.7754982129321","53.5611925796042","54.2166785830786","55.2800524759057","56.921686110748","59.1617844549758","60.5213674421124","59.931199621782","61.186851480562","63.2242424248114","63.4957853345238","65.9405232357165","67.3048859278123","69.2911384509092","70.4444646477223","71.9029134036866","74.6395274439475","77.0943148334995","76.5869170207974","78.6749891950249","80.7996856237874","77.0064725035911","81.944191353946","83.2966431218507","83.1583971034086","83.031811271004","80.9776617754478","84.0502294101601","85.7705443414732","85.1364325360589","88.1454506899763","85.1847611817485","88.711824420926","87.7215209942484","91.7003979871847","92.8644524997818","94.2720055426236","96.3185575578633","97.2876683799489","95.6808119159436","96.1548602191675","95.7125731096033","100.647400731373","99.4411448518773","99.9563342707875","100.752870136956","103.854924245727","105.571890058542","105.434255542732","106.324684584765","105.521820723973","109.455671115368","110.932445804465","","","",
"Oman","OMN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","10.96","11.1","11.24","11.39","11.51","11.68","11.86","12.07","12.58","12.77","13.2","14.86","15.38","16.47","17.71","19.23","21.32","23.42","26.53","29.73","35.2","43.61","45.57","45.21","43.96","47.57","47.83","49.25","51.15","52.69","56.09","58.72","63.93","68.56","69.96","69.88","72.29","83.13","93.36","88.82","90.54","81.79","77.99","90.3","111.99","97.7","101.19","101.06","100","119.52","111.92","124.25","128.29","132.81","145.11","146.22","",
"Other small states","OSS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","54.3891324240214","53.669047696104","57.1423225126893","56.4042693956122","60.6344333416985","60.3227698889817","65.1619208625029","65.7507297445091","67.1495641135558","68.4071723932588","71.6218609750997","73.9784158105241","72.809030597099","74.3834474779326","65.01222987368","69.9462082320194","69.302556612893","71.4226222085317","73.5379868738963","72.4500431932804","76.3587503754947","76.287041148279","72.9182234920033","76.0085919218626","77.3773865807599","79.7545642170264","81.449666848828","81.5375919312978","84.726435448306","84.4138199753775","91.6070025886697","100.708368184924","99.2666418448294","96.8252165039265","98.83413360982","98.3679665431966","93.426367778727","96.4024542350011","97.8979511541588","99.6394640445061","101.867946948148","100.65211916987","102.032010522626","105.298314391945","107.64723649019","107.832203808418","107.493391601201","108.137445710435","110.666601060625","113.16568361181","115.556993718983","114.925802434319","115.970700715522","116.837110440252","","","",
"Pakistan","PAK","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","20.29","21.54","22.25","22.76","23.89","23.95","25.79","27.9","28.69","29.77","30.01","30.84","31.87","32.94","33.41","34.98","36.46","36.77","38.67","39.42","41.84","43.54","44.21","46.05","47.63","51.82","53.87","54.52","58.72","60.53","63.5","64.89","69.28","71.91","77.69","79.19","80.82","84.75","86.86","88.55","86.69","88.23","91.98","96.17","100.53","103.3","108.38","113.17","115.3","113.79","120.57","120.58","127.88","129.18","131.05","130.37","",
"Panama","PAN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","42.04","43.44","45.32","46.59","49.29","50.63","53.18","65.92","69.47","66.63","70.39","69.5","70.13","71.53","75.53","76.81","81.4","82.32","81.17","78.11","81.29","84.74","85.38","86.26","87.5","82.61","92.61","88.34","91.36","92.81","86.62","86.31","89.52","89.85","93.07","93.37","94.03","94.25","98.23","95.56","98.23","97.64","98.83","96.65","98.83","104.52","109.72","108.59","104.86","107.42","110.64","116.32","117.37","117.75","117.13","114.95","",
"Peru","PER","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","30.19","31.12","30.67","33.47","33.51","36.11","37.33","34.75","38.29","41.79","42.88","41.14","41.39","43.19","42.52","42.69","42.96","42.02","41.45","40.02","44.48","46.79","43.8","47.43","47.55","48.68","53.62","56.64","54.65","50.38","52.52","49.89","52.95","59.75","63.73","69.4","74.03","72.85","82.81","86.39","84.83","90.2","93.78","93.17","99.91","106.91","110.93","121.47","124.02","131.02","133.94","142.35","148.26","149.4","149.46","151.81","",
"Philippines","PHL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","25.68","27.44","28.57","29.02","29.66","30.65","31.15","31.36","33.03","34.36","35.81","35.26","37.01","40.72","44.18","47.72","48.95","50.45","52.45","54.72","55.65","57.42","53.43","54.77","54.99","59.07","57.71","58.17","61.11","67.48","71.26","71.22","73.38","76.45","75.99","81.93","82.36","75.7","83.47","85.78","88.98","91.8","94.72","97.42","99.63","102.95","109.32","113.23","112.77","111.8","116.82","120.59","121.76","117.46","116.33","113.99","",
"Palau","PLW","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","35.11","36.33","37.16","38.25","38.99","40.48","41.29","42.51","43.83","44.98","46.05","47.37","47.64","50.34","50.91","52.29","52.86","53.97","54.47","56.16","57.29","58.77","60.02","62.87","64.44","64.78","66.32","67.29","68.29","69.17","70.82","73.95","76.21","76.35","77.45","81.37","82.46","84.23","87.56","90.47","90.38","93.03","95.56","97.66","98.61","103.73","109.41","112.12","113.89","112.61","116","117.17","119.66","120.91","121.65","123.05","",
"Poland","POL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","74.8","70.1","73.35","77.22","77.96","83.14","83.95","86.66","81.26","85.98","82.31","87.2","93.45","96.06","96.98","101.84","96.61","105.56","106.05","92.49","92","93.65","97.24","101.74","103.29","109.11","102.49","106.63","109.2","110.34","103.17","92.96","99.63","84.78","90.69","96.04","92.38","98.2","92.95","92.39","95.83","96.14","96.95","101.05","98.59","100.36","99.91","102","106.63","101.81","104.35","108.62","110.48","117.1","109.99","117.6","",
"Pre-demographic dividend","PRE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","29.9007884395943","31.0013211399744","31.9374792515907","32.9144469607133","33.4505512999702","33.9791185806765","36.0169923609347","36.6543360506286","38.6124909769428","40.2465945383791","39.947321120543","39.1914311454865","39.8035356543657","42.1178680668818","43.2449890895389","43.5328120655464","43.5999787972385","44.6860229146321","44.1963378580802","45.1147548710234","46.6647153095311","47.6789826936992","47.9235764746237","48.0245729629634","51.3601093198184","52.8297346902399","52.7358795206263","56.8142420712434","58.7236960012309","60.3736719195997","64.4496615991437","66.1521579679085","68.6516478838707","70.4830636542598","72.3209981463452","74.8645258946949","76.2034409448529","80.8714683740714","83.6161202506513","83.638000229772","86.6726284936269","90.1950938814046","93.3583863290275","96.2391575878997","101.69638369226","105.885424508715","105.321625100934","109.597317871014","109.185358255247","118.689560630865","118.17826538373","120.77266344265","124.679197827165","129.428399311767","","","",
